"INICIO_SINTOMAS","TERRITORIO","CASOS"
2020-09-03,"cs_saco_dos_limoes",0
2020-09-03,"cs_saco_grande",3
2020-09-03,"cs_santinho",1
2020-09-03,"cs_santo_antonio_de_lisboa",10
2020-09-03,"cs_sape",1
2020-09-03,"cs_tapera",1
2020-09-03,"cs_trindade",8
2020-09-03,"cs_vargem_grande",6
2020-09-03,"cs_vargem_pequena",8
2020-09-03,"cs_vila_aparecida",1
2020-09-04,"cs_agronomica",10
2020-09-04,"cs_armacao",1
2020-09-04,"cs_balneario",1
2020-09-04,"cs_cachoeira_do_bom_jesus",8
2020-09-04,"cs_campeche",12
2020-09-04,"cs_canasvieiras",4
2020-09-04,"cs_capoeiras",12
2020-09-04,"cs_carianos",0
2020-09-04,"cs_centro",26
2020-09-04,"cs_coloninha",8
2020-09-04,"cs_coqueiros",3
2020-09-04,"cs_corrego_grande",16
2020-09-04,"cs_costeira_do_pirajubae",4
2020-09-04,"cs_estreito",1
2020-09-04,"cs_ingleses",18
2020-09-04,"cs_jardim_atlantico",6
2020-09-04,"cs_joao_paulo",12
2020-09-04,"cs_jurere",10
2020-09-04,"cs_lagoa_da_conceicao",4
2020-09-04,"cs_monte_cristo",20
2020-09-04,"cs_monte_serrat",1
2020-09-04,"cs_morro_das_pedras",8
2020-09-04,"cs_rio_vermelho",4
2020-09-04,"cs_saco_grande",12
2020-09-04,"cs_santinho",6
2020-09-04,"cs_trindade",12
2020-09-04,"cs_vargem_grande",4
2020-09-04,"cs_vargem_pequena",4
2020-09-05,"cs_abraao",8
2020-09-05,"cs_agronomica",6
2020-09-05,"cs_armacao",3
2020-09-05,"cs_balneario",2
2020-09-05,"cs_barra_da_lagoa",16
2020-09-05,"cs_cachoeira_do_bom_jesus",1
2020-09-05,"cs_campeche",4
2020-09-05,"cs_canasvieiras",12
2020-09-05,"cs_canto_da_lagoa",1
2020-09-05,"cs_capoeiras",10
2020-09-05,"cs_carianos",4
2020-09-05,"cs_centro",28
2020-09-05,"cs_coloninha",10
2020-09-05,"cs_coqueiros",0
2020-09-05,"cs_corrego_grande",4
2020-09-05,"cs_estreito",4
2020-09-05,"cs_fazenda_do_rio_tavares",1
2020-09-05,"cs_ingleses",1
2020-09-05,"cs_itacorubi",0
2020-09-05,"cs_jardim_atlantico",6
2020-09-05,"cs_joao_paulo",4
2020-09-05,"cs_jurere",16
2020-09-05,"cs_monte_cristo",6
2020-09-05,"cs_morro_das_pedras",5
2020-09-05,"cs_novo_continente",3
2020-09-05,"cs_pantanal",6
2020-09-05,"cs_pantano_do_sul",4
2020-09-05,"cs_rio_tavares",4
2020-09-05,"cs_rio_vermelho",4
2020-09-05,"cs_saco_dos_limoes",6
2020-09-05,"cs_saco_grande",10
2020-09-05,"cs_santinho",8
2020-09-05,"cs_santo_antonio_de_lisboa",12
2020-09-05,"cs_tapera",16
2020-09-06,"cs_agronomica",1
2020-09-06,"cs_balneario",4
2020-09-06,"cs_barra_da_lagoa",6
2020-09-06,"cs_caieira_da_barra_do_sul",4
2020-09-06,"cs_campeche",8
2020-09-06,"cs_canasvieiras",3
2020-09-06,"cs_capoeiras",1
2020-09-06,"cs_carianos",0
2020-09-06,"cs_centro",6
2020-09-06,"cs_coqueiros",6
2020-09-06,"cs_costeira_do_pirajubae",0
2020-09-06,"cs_estreito",10
2020-09-06,"cs_fazenda_do_rio_tavares",1
2020-09-06,"cs_ingleses",12
2020-09-06,"cs_itacorubi",4
2020-09-06,"cs_joao_paulo",4
2020-09-06,"cs_jurere",6
2020-09-06,"cs_lagoa_da_conceicao",0
2020-09-06,"cs_monte_cristo",4
2020-09-06,"cs_monte_serrat",0
2020-09-06,"cs_morro_das_pedras",4
2020-09-06,"cs_pantanal",6
2020-09-06,"cs_pantano_do_sul",4
2020-09-06,"cs_ponta_das_canas",0
2020-09-06,"cs_rio_tavares",0
2020-09-06,"cs_rio_vermelho",0
2020-09-06,"cs_saco_dos_limoes",6
2020-09-06,"cs_saco_grande",12
2020-09-06,"cs_santinho",1
2020-09-06,"cs_santo_antonio_de_lisboa",8
2020-09-06,"cs_sape",0
2020-09-06,"cs_tapera",0
2020-09-06,"cs_trindade",8
2020-09-06,"cs_vargem_pequena",0
2020-09-07,"cs_abraao",0
2020-09-07,"cs_agronomica",28
2020-09-07,"cs_balneario",4
2020-09-07,"cs_barra_da_lagoa",4
2020-09-07,"cs_cachoeira_do_bom_jesus",0
2020-09-07,"cs_caieira_da_barra_do_sul",0
2020-09-07,"cs_campeche",8
2020-09-07,"cs_canasvieiras",10
2020-09-07,"cs_capoeiras",4
2020-09-07,"cs_carianos",1
2020-09-07,"cs_centro",24
2020-09-07,"cs_coloninha",1
2020-09-07,"cs_coqueiros",0
2020-09-07,"cs_corrego_grande",16
2020-09-07,"cs_costeira_do_pirajubae",0
2020-09-07,"cs_estreito",4
2020-09-07,"cs_ingleses",8
2020-09-07,"cs_itacorubi",14
2020-09-07,"cs_jardim_atlantico",6
2020-09-07,"cs_joao_paulo",4
2020-09-07,"cs_jurere",12
2020-09-07,"cs_lagoa_da_conceicao",0
2020-09-07,"cs_monte_cristo",4
2020-09-07,"cs_monte_serrat",4
2020-09-07,"cs_morro_das_pedras",2
2020-09-07,"cs_pantanal",1
2020-09-07,"cs_prainha",0
2020-09-07,"cs_ribeirao_da_ilha",0
2020-09-07,"cs_rio_tavares",0
2020-09-07,"cs_rio_vermelho",0
2020-09-07,"cs_saco_dos_limoes",10
2020-09-07,"cs_saco_grande",0
2020-09-07,"cs_santinho",1
2020-09-07,"cs_santo_antonio_de_lisboa",6
2020-09-07,"cs_sape",0
